,Date,Company,Title,Location,Link
0,2023-04-06,ArtiMinds Robotics,Softwareentwickler C++ (m/w/d) Robotik mit angewandter KI,Karlsruhe,https://de.linkedin.com/jobs/view/softwareentwickler-c%2B%2B-m-w-d-robotik-mit-angewandter-ki-at-artiminds-robotics-3559461605?refId=TXu3qRGDjHnrDo7cND6ngg%3D%3D&trackingId=wUxOHf0NRmTLAt%2FImxiHBg%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card
1,2023-04-12,SYNERGIE Personal Deutschland GmbH,Mechatroniker (m/w/d),Ditzingen,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-synergie-personal-deutschland-gmbh-3567396589?refId=ccIiWxxHLIjpLY0cpC07fw%3D%3D&trackingId=ogjQy6u0hPncZleKa%2FsQuQ%3D%3D&position=20&pageNum=17&trk=public_jobs_jserp-result_search-card
2,2023-03-17,Bosch,Feldservicetechniker Robotics (w/m/div),Stuttgart,https://de.linkedin.com/jobs/view/feldservicetechniker-robotics-w-m-div-at-bosch-3558134530?refId=EpWdKHVt%2BfnTFCzqD594%2FA%3D%3D&trackingId=FlF%2FNWu9yUay9cDfHmHgZQ%3D%3D&position=8&pageNum=31&trk=public_jobs_jserp-result_search-card
3,2023-04-11,Security Robotics Development & Solutions GmbH,Softwareentwickler (w/m/d) / Bildverarbeitungssysteme / Machine learning,Leipzig,https://de.linkedin.com/jobs/view/softwareentwickler-w-m-d-bildverarbeitungssysteme-machine-learning-at-security-robotics-development-solutions-gmbh-3561994376?refId=WNAEy%2FfivCR4hn9Ox0sDSA%3D%3D&trackingId=3KkY5dOj1AvWIoqvm5L0DA%3D%3D&position=16&pageNum=29&trk=public_jobs_jserp-result_search-card
4,2023-04-16,Weissenberg Group,(Junior) Entwickler (m/w/d) - Robotic Process Automation (RPA),Düsseldorf,https://de.linkedin.com/jobs/view/junior-entwickler-m-w-d-robotic-process-automation-rpa-at-weissenberg-group-3569010425?refId=oCc1Cws5lW8cVjhIQiFp4A%3D%3D&trackingId=1SvwwXbKCNL6P3q18mDphQ%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
5,2023-02-05,idealworks,Robotics Simulation Engineer (m/f/d),München,https://de.linkedin.com/jobs/view/robotics-simulation-engineer-m-f-d-at-idealworks-3499730425?refId=gzSP%2FT9PcVF09lLlv1eaQw%3D%3D&trackingId=3r3iyY%2Ft%2BDkh0etQi5a74g%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
6,2023-04-19,Filics,Electrical Engineer - Robotics | Full time (f/m/x),München,https://de.linkedin.com/jobs/view/electrical-engineer-robotics-full-time-f-m-x-at-filics-3154972829?refId=TXu3qRGDjHnrDo7cND6ngg%3D%3D&trackingId=dGL2cfNMd%2FFSJNHQQn5lbA%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card
7,2023-03-17,Bosch,Simulation Engineer Motorsport (f/m/div.) - partly remote,Stuttgart,https://de.linkedin.com/jobs/view/simulation-engineer-motorsport-f-m-div-partly-remote-at-bosch-3558133635?refId=gzSP%2FT9PcVF09lLlv1eaQw%3D%3D&trackingId=8wJaR%2FVnu%2FH%2F1Dtm8%2BsEaA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
8,2023-04-16,DORST Technologies GmbH & Co. KG,Bachelorarbeit / Masterarbeit im Bereich Maschinenbau / Elektrotechnik / Robotik und Automationstechnik,Kochel am See,https://de.linkedin.com/jobs/view/bachelorarbeit-masterarbeit-im-bereich-maschinenbau-elektrotechnik-robotik-und-automationstechnik-at-dorst-technologies-gmbh-co-kg-3568368140?refId=1r2g7HfJam55s%2FomgOOSEg%3D%3D&trackingId=qYw0oaco7RIKZJVlSvjfBw%3D%3D&position=13&pageNum=6&trk=public_jobs_jserp-result_search-card
9,2023-04-13,JOIN Solutions AG,Robotic Developer for BMW Startup (m|f|d),München,https://de.linkedin.com/jobs/view/robotic-developer-for-bmw-startup-m-f-d-at-join-solutions-ag-3563884892?refId=gzSP%2FT9PcVF09lLlv1eaQw%3D%3D&trackingId=kIFg1vuGvMi7YFIkQkaQDQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
10,2023-04-19,Exotec,"Robotics Maintenance Technician (Mannheim, BW)",Frankfurt,https://de.linkedin.com/jobs/view/robotics-maintenance-technician-mannheim-bw-at-exotec-3582307995?refId=aQC6VCc72o%2FOz%2Fz%2FqDsHeg%3D%3D&trackingId=Ncp%2B1z86Jk5IJ%2FfdEU%2BkGQ%3D%3D&position=12&pageNum=21&trk=public_jobs_jserp-result_search-card
11,2023-04-14,PerSolution Consulting,Mechatroniker / Elektroniker (m/w/d),Delitzsch,https://de.linkedin.com/jobs/view/mechatroniker-elektroniker-m-w-d-at-persolution-consulting-3567037449?refId=G8wZpylejQNSWQe3k63XCw%3D%3D&trackingId=Q9S3i5hNy%2F9ghH6j9VFPhw%3D%3D&position=6&pageNum=20&trk=public_jobs_jserp-result_search-card
12,2023-04-23,Cevotec,Ingenieur Automatisierungstechnik und SPS-Programmierung (m/w/x),Unterhaching,https://de.linkedin.com/jobs/view/ingenieur-automatisierungstechnik-und-sps-programmierung-m-w-x-at-cevotec-3578866012?refId=vVKTVDF%2BCN15YLydzYFUKw%3D%3D&trackingId=nuWm4cQGOYSyEZDZ9nRF%2Fg%3D%3D&position=16&pageNum=5&trk=public_jobs_jserp-result_search-card
13,2023-03-29,BMW Group,"Instandhalter, elektrisch - Karosseriebau (w/m/x)",München,https://de.linkedin.com/jobs/view/instandhalter-elektrisch-karosseriebau-w-m-x-at-bmw-group-3581287626?refId=hPgkrroV%2BGNm2nrTwAFcDw%3D%3D&trackingId=ldETVut2e7tftr%2BetFoZHQ%3D%3D&position=6&pageNum=10&trk=public_jobs_jserp-result_search-card
14,2023-04-21,VoltStorage,Design Engineer (gn) in Development/ Development Engineer (gn),München,https://de.linkedin.com/jobs/view/design-engineer-gn-in-development-development-engineer-gn-at-voltstorage-3575916168?refId=VwTw4Rede7NsCDRAM95LJA%3D%3D&trackingId=qyKISOl9MSET0Rmr2F1IHg%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card
15,2023-03-29,BMW Group,Elektroniker / Mechatroniker für den Bereich Karosseriebau (w/m/x),Regensburg,https://de.linkedin.com/jobs/view/elektroniker-mechatroniker-f%C3%BCr-den-bereich-karosseriebau-w-m-x-at-bmw-group-3581287637?refId=UEE3Opd%2FPtoaLR5FNTPllg%3D%3D&trackingId=RV6rwyj8NfLETHuq4Ly%2BYA%3D%3D&position=18&pageNum=18&trk=public_jobs_jserp-result_search-card
16,2023-03-29,sewts,Python Developer (m/f/d),München,https://de.linkedin.com/jobs/view/python-developer-m-f-d-at-sewts-3541974114?refId=6ztWOuAX0d9FUIWOqLL7tQ%3D%3D&trackingId=K2%2FYkMarYRpFb1iueM%2Foog%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
17,2022-11-29,Procter & Gamble,Process Engineer (m/f/d),Worms,https://de.linkedin.com/jobs/view/process-engineer-m-f-d-at-procter-gamble-3412355841?refId=lMM3c%2Ba4b0i4NAXra5%2BmQg%3D%3D&trackingId=eQmIVBCwCuSoV669Fn0aPA%3D%3D&position=7&pageNum=25&trk=public_jobs_jserp-result_search-card
18,2023-04-24,Paul Köster GmbH,Projektleiter Software (m/w/d) Fachrichtung Automation,Medebach,https://de.linkedin.com/jobs/view/projektleiter-software-m-w-d-fachrichtung-automation-at-paul-k%C3%B6ster-gmbh-3583891318?refId=UEE3Opd%2FPtoaLR5FNTPllg%3D%3D&trackingId=nSvFG0bR5o155VN5CRvdzQ%3D%3D&position=6&pageNum=18&trk=public_jobs_jserp-result_search-card
19,2023-03-12,THE CT ENGINEERING GROUP,Software Requirement Engineer m/f/d - Automotive,Nürnberg,https://de.linkedin.com/jobs/view/software-requirement-engineer-m-f-d-automotive-at-the-ct-engineering-group-3560104494?refId=hX2GYkxf5T8%2FYPZB3nnqtg%3D%3D&trackingId=BbqDKcwhMmfOflKdzd2iQg%3D%3D&position=25&pageNum=36&trk=public_jobs_jserp-result_search-card
20,2023-03-28,SYNERGIE Personal Deutschland GmbH,Steuerungstechniker (m/w/d) Direktvermittlung,Walldorf,https://de.linkedin.com/jobs/view/steuerungstechniker-m-w-d-direktvermittlung-at-synergie-personal-deutschland-gmbh-3547182918?refId=qG8y35MbJ1cad5QdjaEfYQ%3D%3D&trackingId=N5xjXGwnMfL9ky1Uv9KCSA%3D%3D&position=8&pageNum=23&trk=public_jobs_jserp-result_search-card
21,2023-03-29,I. K. Hofmann GmbH,Ingenieur Automatisierungstechnik Pharmaindustrie (m/w/d),Berlin,https://de.linkedin.com/jobs/view/ingenieur-automatisierungstechnik-pharmaindustrie-m-w-d-at-i-k-hofmann-gmbh-3576447132?refId=qJWwQymwYLAn5wg1qF3k5g%3D%3D&trackingId=AxkZ0%2BWyzKFb7XhU1KtnnA%3D%3D&position=18&pageNum=24&trk=public_jobs_jserp-result_search-card
22,2023-02-04,Elemaster Group Electronic Technologies,Layout Designer,"Baden-Württemberg, Deutschland",https://de.linkedin.com/jobs/view/layout-designer-at-elemaster-group-electronic-technologies-3501471710?refId=GoXH4LQ%2BU0sYXiH1WlfUlg%3D%3D&trackingId=%2FffONpIjKG%2FUQpdGTFE0aw%3D%3D&position=11&pageNum=38&trk=public_jobs_jserp-result_search-card
23,2023-04-14,items GmbH & Co. KG,IoT Solution Architect (w/m/d),Münster,https://de.linkedin.com/jobs/view/iot-solution-architect-w-m-d-at-items-gmbh-co-kg-3566627556?refId=FY7C%2FGdyC%2BqGn%2BLe0RSAEA%3D%3D&trackingId=%2BNb%2B274n5gR99auxg5YcxQ%3D%3D&position=7&pageNum=22&trk=public_jobs_jserp-result_search-card
24,2023-02-27,iks Engineering GmbH,Roboterprogrammierer (m/w/d),Aschaffenburg,https://de.linkedin.com/jobs/view/roboterprogrammierer-m-w-d-at-iks-engineering-gmbh-3542295502?refId=TXu3qRGDjHnrDo7cND6ngg%3D%3D&trackingId=j3wPYKXyOPnur%2B49NIUt1A%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card
25,2023-03-09,OMICRON electronics,Hardware Developer (f/m/x) 80 - 100%,Berlin,https://de.linkedin.com/jobs/view/hardware-developer-f-m-x-80-100%25-at-omicron-electronics-3554825938?refId=lMM3c%2Ba4b0i4NAXra5%2BmQg%3D%3D&trackingId=YYObhK49yBW2JUwBNm%2FdIQ%3D%3D&position=17&pageNum=25&trk=public_jobs_jserp-result_search-card
26,2023-04-05,Brunel,(Junior) Automatisierungsingenieur,Kiel,https://de.linkedin.com/jobs/view/junior-automatisierungsingenieur-at-brunel-3557459175?refId=drZgDQdAQVCWtWxduWcyug%3D%3D&trackingId=u9obxAvpu3V%2FVfkL1JkjNw%3D%3D&position=11&pageNum=39&trk=public_jobs_jserp-result_search-card
27,2023-04-10,BMW Group,Trainee Smart Production & Logistics (f/m/x),München,https://de.linkedin.com/jobs/view/trainee-smart-production-logistics-f-m-x-at-bmw-group-3563710436?refId=1r2g7HfJam55s%2FomgOOSEg%3D%3D&trackingId=0VJPJUFo8z0uYTExvxn9lQ%3D%3D&position=10&pageNum=6&trk=public_jobs_jserp-result_search-card
28,2023-04-15,AlphaConsult KG,Mechatroniker / Instandhalter (m/w/d),Haldensleben,https://de.linkedin.com/jobs/view/mechatroniker-instandhalter-m-w-d-at-alphaconsult-kg-3565020716?refId=M%2B5E6KvfDGl5BmwdgZ%2FxBQ%3D%3D&trackingId=8sPehdVhOIhV4r1ZpUdFQw%3D%3D&position=4&pageNum=19&trk=public_jobs_jserp-result_search-card
29,2023-04-01,G&B Automatisierung,PLC programmer industrial automation (m/f/d),Elsterwerda,https://de.linkedin.com/jobs/view/plc-programmer-industrial-automation-m-f-d-at-g-b-automatisierung-3551366472?refId=EpWdKHVt%2BfnTFCzqD594%2FA%3D%3D&trackingId=XeVL0fh1dPliE1uhYjBjMw%3D%3D&position=4&pageNum=31&trk=public_jobs_jserp-result_search-card
30,2023-03-28,Azevtec is now Outrider,"Principal Software Engineer, Perception Safety Mechanisms (m/f/d)",Berlin,https://de.linkedin.com/jobs/view/principal-software-engineer-perception-safety-mechanisms-m-f-d-at-azevtec-is-now-outrider-3575038817?refId=lMM3c%2Ba4b0i4NAXra5%2BmQg%3D%3D&trackingId=1zcEHLXZBEqp0XvsKXwUng%3D%3D&position=22&pageNum=25&trk=public_jobs_jserp-result_search-card
31,2023-03-12,The PAC Group,Project Assistant,Köln,https://de.linkedin.com/jobs/view/project-assistant-at-the-pac-group-3559269492?refId=VwTw4Rede7NsCDRAM95LJA%3D%3D&trackingId=Nqd%2FC%2F7B8ANCRKVD%2F5TW%2BQ%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card
32,2023-04-22,voxeljet AG,Mechatroniker (m/w/d) Drucktechnikmontage,Friedberg,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-drucktechnikmontage-at-voxeljet-ag-3574105919?refId=X%2F%2FvC3XwktWJYx5zC9P9nQ%3D%3D&trackingId=m%2B%2FDWTUtUL6OzoZ3bLKO%2BQ%3D%3D&position=7&pageNum=28&trk=public_jobs_jserp-result_search-card
33,2023-03-10,3M,Automation Engineer (*) SPS,Rhein-Kreis Neuss,https://de.linkedin.com/jobs/view/automation-engineer-sps-at-3m-3550850327?refId=TXu3qRGDjHnrDo7cND6ngg%3D%3D&trackingId=NV0QroOe7Lehdq%2BWRXbW4A%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card
34,2023-03-31,beba Technology GmbH & Co. KG,Mechatroniker (m/w/d),Hude (Oldenburg),https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-beba-technology-gmbh-co-kg-3550584541?refId=IV3FDyQc4MJvv9mTDfJBsg%3D%3D&trackingId=pumjNN0X3BgHq1b4r1gPRA%3D%3D&position=17&pageNum=33&trk=public_jobs_jserp-result_search-card
35,2023-04-24,Magazino GmbH,Project Manager (w/m/x) Robotics / Supply Chain Management,München,https://de.linkedin.com/jobs/view/project-manager-w-m-x-robotics-supply-chain-management-at-magazino-gmbh-3580616885?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=hZpy4%2F51CQu%2FnZY1OMrXbQ%3D%3D&position=12&pageNum=16&trk=public_jobs_jserp-result_search-card
36,2023-03-12,Teraki,Radar Data Scientist,"Berlin, Deutschland",https://de.linkedin.com/jobs/view/radar-data-scientist-at-teraki-3524796188?refId=LKzorFTRZoy8hga535jdBw%3D%3D&trackingId=LBizSwsF3QKhh%2Fvcdi3BSg%3D%3D&position=4&pageNum=27&trk=public_jobs_jserp-result_search-card
37,2023-04-14,items GmbH & Co. KG,IoT-Application-Support (w/m/d),Münster,https://de.linkedin.com/jobs/view/iot-application-support-w-m-d-at-items-gmbh-co-kg-3566630312?refId=qG8y35MbJ1cad5QdjaEfYQ%3D%3D&trackingId=pa4srUf%2B3fg3LEUZB28Ahg%3D%3D&position=13&pageNum=23&trk=public_jobs_jserp-result_search-card
38,2023-03-17,Bosch,Bachelor/Master Thesis: Systems Engineering for an autonomous driving crane (f/m/div.) - partly remote,Holzkirchen,https://de.linkedin.com/jobs/view/bachelor-master-thesis-systems-engineering-for-an-autonomous-driving-crane-f-m-div-partly-remote-at-bosch-3558138043?refId=hPgkrroV%2BGNm2nrTwAFcDw%3D%3D&trackingId=%2B2ygDcQgaume%2BphV87jBTQ%3D%3D&position=13&pageNum=10&trk=public_jobs_jserp-result_search-card
39,2023-03-29,Azevtec is now Outrider,"Senior Manager, Safety-Critical Perception",Berlin,https://de.linkedin.com/jobs/view/senior-manager-safety-critical-perception-at-azevtec-is-now-outrider-3575085392?refId=hOWYXq77if9e9pM8AKzbsg%3D%3D&trackingId=n7ynEOPR9hfsif59NbpXqA%3D%3D&position=17&pageNum=14&trk=public_jobs_jserp-result_search-card
40,2023-04-25,Orizon,Mechatroniker (m/w/d),Reiskirchen,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-orizon-3577722222?refId=TXu3qRGDjHnrDo7cND6ngg%3D%3D&trackingId=D3JWc5Io2Xq7TIxPVj8aWQ%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card
41,2023-04-20,Gestalt Robotics,Business Developer (m/w/d) in KI und Robotik,Berlin,https://de.linkedin.com/jobs/view/business-developer-m-w-d-in-ki-und-robotik-at-gestalt-robotics-3570897167?refId=ESRZImBDMcVjpmLw4UcRnA%3D%3D&trackingId=I1IoEutbR4dquq8d9VWPBw%3D%3D&position=3&pageNum=32&trk=public_jobs_jserp-result_search-card
42,2023-03-22,Proactive Technical Recruitment,Maintenance Technician,Erfurt,https://de.linkedin.com/jobs/view/maintenance-technician-at-proactive-technical-recruitment-3568347161?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=khjeE9SdveOEzu6u2%2FSHsA%3D%3D&position=9&pageNum=16&trk=public_jobs_jserp-result_search-card
43,2023-03-12,Deutsches Zentrum für Luft-und Raumfahrt e.V.,"Engineer Computer Science, Mechatronics or similar (f/m/x)",Oberpfaffenhofen,https://de.linkedin.com/jobs/view/engineer-computer-science-mechatronics-or-similar-f-m-x-at-deutsches-zentrum-f%C3%BCr-luft-und-raumfahrt-e-v-3560520044?refId=1r2g7HfJam55s%2FomgOOSEg%3D%3D&trackingId=V4XWvc6ZiiLU6UhtxA2Rig%3D%3D&position=9&pageNum=6&trk=public_jobs_jserp-result_search-card
44,2023-02-17,Vossloh Fastening Systems,Automatisierungsspezialist (m/w/d),Werdohl,https://de.linkedin.com/jobs/view/automatisierungsspezialist-m-w-d-at-vossloh-fastening-systems-3526183987?refId=WNAEy%2FfivCR4hn9Ox0sDSA%3D%3D&trackingId=W%2B1IqQ7dP715k00vyDUhdg%3D%3D&position=17&pageNum=29&trk=public_jobs_jserp-result_search-card
45,2023-03-31,FlexLink,Product Manager – End of Line / Robotics Solutions (m/w/d),Offenbach am Main,https://de.linkedin.com/jobs/view/product-manager-%E2%80%93-end-of-line-robotics-solutions-m-w-d-at-flexlink-3413686492?refId=ccIiWxxHLIjpLY0cpC07fw%3D%3D&trackingId=eSvUO2wuQma%2BEPm6syIvQg%3D%3D&position=13&pageNum=17&trk=public_jobs_jserp-result_search-card
46,2023-02-22,idealworks,(Senior) Sales Manager (m/w/d) - Industrial Robotics,München,https://de.linkedin.com/jobs/view/senior-sales-manager-m-w-d-industrial-robotics-at-idealworks-3527919934?refId=vVKTVDF%2BCN15YLydzYFUKw%3D%3D&trackingId=dykE6ZARejqhb7%2FgvEoWcQ%3D%3D&position=21&pageNum=5&trk=public_jobs_jserp-result_search-card
47,2023-04-01,Bertrandt Group,Ingenieur Automatisierungstechnik (m/w/d),Berlin,https://de.linkedin.com/jobs/view/ingenieur-automatisierungstechnik-m-w-d-at-bertrandt-group-3580570415?refId=Om%2Br0FEsgalhzmiK1nZsxw%3D%3D&trackingId=ayUrEuhn0IK7ou%2FXpnhwYA%3D%3D&position=12&pageNum=34&trk=public_jobs_jserp-result_search-card
48,2023-04-24,MAGNOTHERM,Thesis/Working Student: Recycling of Permanent Magnets & Magnet Development,Darmstadt,https://de.linkedin.com/jobs/view/thesis-working-student-recycling-of-permanent-magnets-magnet-development-at-magnotherm-3577063767?refId=ccIiWxxHLIjpLY0cpC07fw%3D%3D&trackingId=cDdpOKzcFQD8mItqW6HC6g%3D%3D&position=14&pageNum=17&trk=public_jobs_jserp-result_search-card
49,2023-04-06,Hamilton,Software Engineer Robotics Applications (w/m/d),Gräfelfing,https://de.linkedin.com/jobs/view/software-engineer-robotics-applications-w-m-d-at-hamilton-3521600588?refId=lMM3c%2Ba4b0i4NAXra5%2BmQg%3D%3D&trackingId=MHa%2FiB4TRs6LhIOS%2FLc3%2BA%3D%3D&position=9&pageNum=25&trk=public_jobs_jserp-result_search-card
50,2023-04-06,ConTech Consulting GmbH,Mobile-Robotic Techniker,Chemnitz,https://de.linkedin.com/jobs/view/mobile-robotic-techniker-at-contech-consulting-gmbh-3516434636?refId=WNAEy%2FfivCR4hn9Ox0sDSA%3D%3D&trackingId=IDtt32TUwBuo9tkElkN9aA%3D%3D&position=23&pageNum=29&trk=public_jobs_jserp-result_search-card
51,2023-04-23,GREIF-VELOX,Automatisierungsingenieur,Lübeck,https://de.linkedin.com/jobs/view/automatisierungsingenieur-at-greif-velox-3581844200?refId=FY7C%2FGdyC%2BqGn%2BLe0RSAEA%3D%3D&trackingId=LPQJarkEH9HGmpFfXG%2Bc%2FA%3D%3D&position=24&pageNum=22&trk=public_jobs_jserp-result_search-card
52,2023-04-20,European Recruitment,Equipment Engineer,Frankfurt,https://de.linkedin.com/jobs/view/equipment-engineer-at-european-recruitment-3577396883?refId=PjnUTrkXa8%2FjSkHeJp4ASg%3D%3D&trackingId=dF3KQwg5kr8UZOYifPN7OA%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card
53,2023-04-18,Frankonia Schokoladenwerke GmbH,Systems electronics technician / industrial electrician / mechatronics technician / electrician (m/f/d),Veitshöchheim,https://de.linkedin.com/jobs/view/systems-electronics-technician-industrial-electrician-mechatronics-technician-electrician-m-f-d-at-frankonia-schokoladenwerke-gmbh-3571012904?refId=drZgDQdAQVCWtWxduWcyug%3D%3D&trackingId=NfvTWF1m3yZCiHGPGveCcA%3D%3D&position=22&pageNum=39&trk=public_jobs_jserp-result_search-card
54,2023-03-31,ZETA,Automation Engineer (m/f/d),Hallbergmoos,https://de.linkedin.com/jobs/view/automation-engineer-m-f-d-at-zeta-3586464247?refId=xo9ubxUZdRlWxFuIOESGzw%3D%3D&trackingId=ziUFdgVLaRKwCXqN6zAMLA%3D%3D&position=17&pageNum=12&trk=public_jobs_jserp-result_search-card
55,2023-04-11,Schäfter + Kirchhoff GmbH,Mechatroniker (m/w/d) für die Produktion,Hamburg,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-f%C3%BCr-die-produktion-at-sch%C3%A4fter-%2B-kirchhoff-gmbh-3561212556?refId=qG8y35MbJ1cad5QdjaEfYQ%3D%3D&trackingId=SU5DwhVaieWfdSpVAjNRbA%3D%3D&position=3&pageNum=23&trk=public_jobs_jserp-result_search-card
56,2023-03-31,Brunel,Automatisierungsingenieur / SPS Programmierer,Osnabrück,https://de.linkedin.com/jobs/view/automatisierungsingenieur-sps-programmierer-at-brunel-3550842742?refId=HqqSQajOWHq2t%2B8FGx6uCw%3D%3D&trackingId=fxICJRtIHxNk0lyEvg6aAA%3D%3D&position=7&pageNum=16&trk=public_jobs_jserp-result_search-card
57,2023-04-20,Bosch,Semantic and Lifelong SLAM Research Scientist (f/m/div.),Renningen,https://de.linkedin.com/jobs/view/semantic-and-lifelong-slam-research-scientist-f-m-div-at-bosch-3571718225?refId=R%2BIUYtfKC4ujg%2Bcqv1jKYw%3D%3D&trackingId=DuLdZmAcl7423fAHg%2B1sLw%3D%3D&position=24&pageNum=15&trk=public_jobs_jserp-result_search-card
58,2023-04-14,Continental,(Senior) Software Engineer - ADAS Visualization Functions (m/f/diverse),Frankfurt,https://de.linkedin.com/jobs/view/senior-software-engineer-adas-visualization-functions-m-f-diverse-at-continental-3564358990?refId=VwTw4Rede7NsCDRAM95LJA%3D%3D&trackingId=C2X5eCcf8oK3CWgoU%2FsWUg%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card
59,2023-04-24,Goodyear Ventech GmbH,Electrical Engineer - Automated Tire Inspection Systems (m/f/d)- Goodyear Ventech GmbH,Dorsten,https://de.linkedin.com/jobs/view/electrical-engineer-automated-tire-inspection-systems-m-f-d-goodyear-ventech-gmbh-at-goodyear-ventech-gmbh-3580174256?refId=rWhGtBxvR%2FAEGL7Rh2A57A%3D%3D&trackingId=Boqsd22a9h%2FPQa%2FxY00Lng%3D%3D&position=13&pageNum=35&trk=public_jobs_jserp-result_search-card
60,2023-03-31,SÜSS MicroTec,Mitarbeiter Inbetriebnahme - Automatisierungstechnik / Elektronik / Robotik (m/w/d),Sternenfels,https://de.linkedin.com/jobs/view/mitarbeiter-inbetriebnahme-automatisierungstechnik-elektronik-robotik-m-w-d-at-s%C3%BCss-microtec-3586373176?refId=rWhGtBxvR%2FAEGL7Rh2A57A%3D%3D&trackingId=kMYkutoSMfNUWbeAykS6JQ%3D%3D&position=5&pageNum=35&trk=public_jobs_jserp-result_search-card
61,2023-04-16,PerSolution Consulting,Mechatroniker / Elektroniker (m/w/d),Halle (Saale),https://de.linkedin.com/jobs/view/mechatroniker-elektroniker-m-w-d-at-persolution-consulting-3568303094?refId=G8wZpylejQNSWQe3k63XCw%3D%3D&trackingId=w4W3hicdRJ45rwj07fP0Ig%3D%3D&position=4&pageNum=20&trk=public_jobs_jserp-result_search-card
62,2023-03-31,Brunel,Prozessingenieur / Prozesstechniker - Produktions- und Schweißtechnik,Frankfurt am Main,https://de.linkedin.com/jobs/view/prozessingenieur-prozesstechniker-produktions-und-schwei%C3%9Ftechnik-at-brunel-3550847042?refId=R%2BIUYtfKC4ujg%2Bcqv1jKYw%3D%3D&trackingId=U701PeUa1mq1tpKo4b0kBA%3D%3D&position=11&pageNum=15&trk=public_jobs_jserp-result_search-card
63,2023-04-04,Orizon,Mechatroniker / Elektroniker in Stahnsdorf (m/w/d),Stahnsdorf,https://de.linkedin.com/jobs/view/mechatroniker-elektroniker-in-stahnsdorf-m-w-d-at-orizon-3548494715?refId=UEE3Opd%2FPtoaLR5FNTPllg%3D%3D&trackingId=w9KP%2BeN4fw0FLm0XvQvoiw%3D%3D&position=23&pageNum=18&trk=public_jobs_jserp-result_search-card
64,2023-04-18,START NRW GmbH,Mechatroniker (m/w/d),Troisdorf,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-start-nrw-gmbh-3574813039?refId=G8wZpylejQNSWQe3k63XCw%3D%3D&trackingId=yWsTVW4VGFkURdwcOB%2BAnw%3D%3D&position=21&pageNum=20&trk=public_jobs_jserp-result_search-card
65,2023-04-18,xtonomy,Mechatroniker / Inbetriebnahme-Techniker / -Ingenieur (m/w/d) - Autonome Offroad-Maschinen,Aachen,https://de.linkedin.com/jobs/view/mechatroniker-inbetriebnahme-techniker-ingenieur-m-w-d-autonome-offroad-maschinen-at-xtonomy-3571029876?refId=G8wZpylejQNSWQe3k63XCw%3D%3D&trackingId=7Aq3ZC6QMCCP1Pn6h55shA%3D%3D&position=9&pageNum=20&trk=public_jobs_jserp-result_search-card
66,2023-01-24,TelemaxX Telekommunikation GmbH,Automation Engineer (m/w/d),Karlsruhe,https://de.linkedin.com/jobs/view/automation-engineer-m-w-d-at-telemaxx-telekommunikation-gmbh-3482565813?refId=ESRZImBDMcVjpmLw4UcRnA%3D%3D&trackingId=rSVLsehAAX%2FPZnQCk7w%2BgQ%3D%3D&position=23&pageNum=32&trk=public_jobs_jserp-result_search-card
67,2023-04-03,Max-Planck-Institut für Intelligente Systeme,"Team Assistant (f/m/div), 50%-100%",Stuttgart,https://de.linkedin.com/jobs/view/team-assistant-f-m-div-50%25-100%25-at-max-planck-institut-f%C3%BCr-intelligente-systeme-3548400672?refId=LKzorFTRZoy8hga535jdBw%3D%3D&trackingId=HPmnt6LFaHacCuVsffnhjg%3D%3D&position=14&pageNum=27&trk=public_jobs_jserp-result_search-card
68,2023-04-12,Orizon,Mechatroniker (m/w/d),Seefeld,https://de.linkedin.com/jobs/view/mechatroniker-m-w-d-at-orizon-3560209750?refId=rWhGtBxvR%2FAEGL7Rh2A57A%3D%3D&trackingId=EKwkE1OP70whfGZIWrrYJg%3D%3D&position=2&pageNum=35&trk=public_jobs_jserp-result_search-card
